supplier_id,order_date,order_quantity,promised_delivery_date,actual_delivery_date,on_time,quality_rating,order_value
SUP_0005,2025-06-27,4637,2025-06-23,2025-06-19,True,0.7089208783883807,8101.44204367593
SUP_0005,2025-06-29,4088,2025-07-02,2025-06-18,False,0.8977104043297004,5995.10149139225
SUP_0005,2025-06-25,9732,2025-06-24,2025-06-26,True,0.863464505808818,29067.211836823
SUP_0005,2025-06-27,4251,2025-06-20,2025-06-29,True,0.7233981599228226,11506.871911592925
SUP_0005,2025-07-07,356,2025-06-29,2025-06-27,False,0.8959561567473437,35556.19002169359
SUP_0005,2025-06-30,5221,2025-06-28,2025-07-11,True,0.7878775610209369,37980.48933511526
SUP_0005,2025-06-29,5039,2025-07-09,2025-07-05,True,0.7892712149322446,79139.77481303336
SUP_0005,2025-06-30,145,2025-06-29,2025-07-02,True,0.7792038538215679,1534.455676184064
SUP_0005,2025-08-11,3744,2025-08-03,2025-08-16,True,0.9228493829397071,66497.51552996728
SUP_0005,2025-08-08,7057,2025-07-28,2025-08-13,False,0.855547892482672,35878.57953670865
SUP_0005,2025-07-22,8039,2025-08-08,2025-08-09,False,0.7427963054419486,51399.10102808064
SUP_0005,2025-08-03,1945,2025-08-11,2025-08-03,True,0.7803322943812352,46040.12690735797
SUP_0005,2025-08-03,1678,2025-08-04,2025-08-05,True,0.8937277876783918,2338.2098982722855
SUP_0005,2025-07-28,4531,2025-08-09,2025-08-12,True,0.9036364666780734,18432.180670139907
SUP_0005,2025-08-19,1289,2025-09-08,2025-09-14,False,0.8544008572155483,11464.359784050768
SUP_0005,2025-09-07,1125,2025-08-28,2025-08-28,True,0.8267618140671564,30535.436615162376
SUP_0005,2025-08-28,2122,2025-08-21,2025-09-15,True,0.876643081046867,9832.994637666621
SUP_0005,2025-08-24,6809,2025-08-26,2025-09-07,False,0.8683450637305523,69056.24923314586
SUP_0005,2025-08-22,3972,2025-09-01,2025-09-01,True,0.8045807408328537,72458.24173343575
SUP_0005,2025-09-09,9441,2025-09-01,2025-08-31,True,0.9216784888392865,81448.65126972902
SUP_0005,2025-09-21,3988,2025-09-26,2025-10-03,True,0.7451633764186674,47434.964619930324
SUP_0005,2025-10-17,9405,2025-10-21,2025-11-07,True,0.8548404414023494,31178.978756370427
SUP_0005,2025-10-30,9653,2025-10-28,2025-11-04,True,0.7578952023817085,12501.876851154822
SUP_0005,2025-10-18,3122,2025-10-22,2025-10-19,True,0.8247324402968954,47448.5721131844
SUP_0005,2025-10-14,6863,2025-10-20,2025-10-25,True,0.8997353204406613,29336.206416759444
SUP_0005,2025-10-13,600,2025-10-29,2025-10-16,False,0.7632119995224719,23525.85381670987
SUP_0006,2023-12-04,6229,2023-11-28,2023-12-17,True,0.9527114001454966,76300.05155761611
SUP_0006,2023-11-24,7496,2023-12-08,2023-12-16,False,0.8375949694243228,68020.69847879182
SUP_0006,2023-12-01,2688,2023-12-12,2023-12-18,True,0.821411762298751,23295.50292140396
SUP_0006,2024-01-02,9711,2024-01-19,2024-01-13,True,0.8002429067151586,81972.5135064115
SUP_0006,2023-12-26,5890,2024-01-12,2024-01-19,True,0.9096501011338098,85532.73335899514
SUP_0006,2024-01-13,6317,2024-01-05,2024-01-07,True,0.8028899559100234,14686.310997771652
SUP_0006,2024-01-17,4662,2024-01-19,2024-01-07,True,0.9035980281480691,42668.75634716338
SUP_0006,2023-12-25,7387,2023-12-30,2024-01-23,True,0.7328067709328436,40331.83800164467
SUP_0006,2024-01-24,6207,2024-02-03,2024-02-08,True,0.9498680784661688,13383.802073803949
SUP_0006,2024-01-24,8073,2024-01-28,2024-02-19,False,0.8244993275112262,33367.2679252148
SUP_0006,2024-02-14,1284,2024-01-27,2024-02-01,True,0.998645083219966,3234.289737035332
SUP_0006,2024-02-14,5306,2024-02-13,2024-02-23,True,0.8647805480045327,75087.72250943336
SUP_0006,2024-03-05,2786,2024-03-17,2024-03-13,True,0.7445899646733655,46159.715370862425
SUP_0006,2024-03-10,4362,2024-03-16,2024-03-02,True,0.8181045657971838,19995.445256045652
SUP_0006,2024-02-20,4470,2024-03-10,2024-03-14,False,0.7500489114850788,5621.797170028101
SUP_0006,2024-03-17,4284,2024-03-02,2024-02-27,True,0.9111810001103546,94621.68016802965
SUP_0006,2024-03-15,4635,2024-02-29,2024-03-02,True,0.776569730303285,67888.76232262397
SUP_0006,2024-03-16,4368,2024-02-29,2024-03-16,True,0.9464606733669059,3828.520854677033
SUP_0006,2024-02-23,3972,2024-03-19,2024-03-23,False,0.9759612802391628,6460.502469576761
SUP_0006,2024-02-24,2489,2024-02-27,2024-03-13,False,0.8866949911745655,70965.13912741144
SUP_0006,2024-03-05,2339,2024-02-29,2024-03-21,False,0.8464313341304133,63414.363450141005
SUP_0006,2024-02-19,3958,2024-03-17,2024-03-16,True,0.7360477776206865,53920.899930847874
SUP_0006,2024-04-11,8734,2024-04-11,2024-04-11,False,0.9660826332648602,81233.2219759469
SUP_0006,2024-03-27,486,2024-03-31,2024-04-16,True,0.7530046942528915,58442.62468771503
SUP_0006,2024-03-20,6866,2024-04-13,2024-04-22,True,0.756371076639525,62854.7444731538
SUP_0006,2024-03-25,2584,2024-04-11,2024-04-18,True,0.8418637966631635,4868.789914193563
SUP_0006,2024-04-17,756,2024-03-31,2024-04-20,True,0.9583100199916721,57020.44428240233
SUP_0006,2024-05-05,2373,2024-05-09,2024-04-26,True,0.964834509887949,92282.83141058362
SUP_0006,2024-05-06,2384,2024-05-18,2024-05-20,True,0.8350072718583408,33936.32778957433
SUP_0006,2024-04-20,794,2024-04-30,2024-05-22,True,0.8920581605611095,12868.915116900696
SUP_0006,2024-05-05,7468,2024-05-15,2024-04-25,True,0.7060158129352025,89156.48782440509
SUP_0006,2024-04-29,1968,2024-05-03,2024-05-20,True,0.7569557980812907,11907.039905109677
SUP_0006,2024-05-17,6284,2024-05-02,2024-05-16,True,0.9333633116610631,50535.47767805463
SUP_0006,2024-04-27,6134,2024-05-11,2024-05-14,True,0.9612902799587628,34891.074163638084
SUP_0006,2024-05-01,3459,2024-05-08,2024-05-08,False,0.8583436324886862,52245.35301139876
SUP_0006,2024-05-21,2887,2024-05-28,2024-06-07,True,0.7280972357822423,77040.84846344798
SUP_0006,2024-05-29,4622,2024-06-11,2024-06-20,True,0.9513524142716556,8163.368516391335
SUP_0006,2024-06-12,5366,2024-05-28,2024-05-27,True,0.7380531780677791,46730.595216367765
SUP_0006,2024-05-31,4285,2024-06-10,2024-05-27,True,0.9133797474131359,10898.539500893892
SUP_0006,2024-07-09,5095,2024-07-13,2024-07-01,True,0.810025622927782,24469.968726243627
SUP_0006,2024-07-09,8109,2024-07-10,2024-06-27,True,0.9085775202266301,15071.944506193855
SUP_0006,2024-07-16,4016,2024-07-13,2024-07-10,True,0.7532228410363546,11853.991970983456
SUP_0006,2024-07-03,5184,2024-06-26,2024-06-30,True,0.8264662744654102,71046.00833679893
SUP_0006,2024-08-12,4735,2024-08-01,2024-08-05,True,0.9022592868594789,14213.419048930718
SUP_0006,2024-08-10,8470,2024-08-11,2024-07-31,True,0.7139300966448436,2359.5856201752504
SUP_0006,2024-07-27,519,2024-08-05,2024-07-31,True,0.9667956279784959,52420.3708430633
SUP_0006,2024-07-27,1440,2024-08-07,2024-08-13,False,0.8808009882833515,56388.05068617828
SUP_0006,2024-08-02,626,2024-08-09,2024-07-30,True,0.980872116342161,86802.4434915401
SUP_0006,2024-07-24,8820,2024-08-11,2024-08-13,True,0.7308838434100858,72183.2592229265
SUP_0006,2024-08-16,537,2024-08-15,2024-07-23,True,0.9771229393799945,23750.827800843843
SUP_0006,2024-08-23,1809,2024-09-15,2024-09-09,False,0.8500893623181975,68211.18338079054
SUP_0006,2024-09-12,6134,2024-08-24,2024-08-25,True,0.9801854015748155,21137.88721763319
SUP_0006,2024-09-13,8361,2024-08-29,2024-09-13,True,0.7559735497760923,27666.610365690238
SUP_0006,2024-09-09,2893,2024-09-05,2024-09-05,True,0.732097378352387,72226.53679932722
SUP_0006,2024-09-15,8309,2024-09-04,2024-09-17,True,0.7669270055336067,6595.053388878976
SUP_0006,2024-09-13,9717,2024-08-24,2024-09-15,True,0.854783763557627,26095.881572461847
SUP_0006,2024-08-17,9550,2024-09-03,2024-09-08,True,0.8235556849433491,73030.35289135946
SUP_0006,2024-09-06,2118,2024-09-04,2024-08-24,True,0.8310580109671379,39845.82799233941
SUP_0006,2024-10-06,7442,2024-09-23,2024-09-23,True,0.9075591724482533,38923.86760292417
SUP_0006,2024-09-29,3788,2024-09-25,2024-10-16,True,0.7395231398895892,68343.53763053453
SUP_0006,2024-09-28,4067,2024-10-11,2024-10-12,True,0.7355385115283445,2350.344737752226
SUP_0006,2024-10-28,9547,2024-10-31,2024-10-31,True,0.7165997161490038,20614.943440534127
SUP_0006,2024-11-13,527,2024-10-28,2024-11-17,False,0.7581151152328893,35237.028460649795
SUP_0006,2024-10-24,8426,2024-11-09,2024-10-28,True,0.9247473469529595,33548.654461766484
SUP_0006,2024-11-01,5329,2024-11-09,2024-11-05,True,0.8941666850193566,5432.0704801602005
SUP_0006,2024-10-21,5245,2024-11-02,2024-11-15,True,0.9663452921007457,11361.40275688173
SUP_0006,2024-11-06,3078,2024-11-07,2024-11-04,True,0.7949807304482238,40615.372013674496
SUP_0006,2024-11-29,3991,2024-11-24,2024-11-29,True,0.9345061293299193,76140.58048658204
SUP_0006,2024-11-26,342,2024-12-07,2024-12-14,True,0.7262726720248524,80761.86252522771
SUP_0006,2024-12-08,3209,2024-12-02,2024-11-22,True,0.9039177388005275,61293.865525984664
SUP_0006,2024-11-23,637,2024-12-14,2024-12-02,True,0.823288182410771,65135.866822214426
SUP_0006,2024-11-26,1474,2024-12-13,2024-12-09,True,0.7942329457268111,63712.947804341486
SUP_0006,2024-12-02,1790,2024-12-12,2024-12-04,True,0.7284860942254993,73090.15236165974
SUP_0006,2024-12-07,5840,2024-12-06,2024-11-25,True,0.7339407813022071,35786.51770905276
SUP_0006,2024-12-31,596,2025-01-02,2025-01-01,True,0.9186611528465787,93259.36052714814
SUP_0006,2025-01-12,1893,2024-12-25,2025-01-07,True,0.8809041590093765,6656.139214989667
SUP_0006,2024-12-17,4450,2025-01-06,2024-12-21,False,0.9999223816774279,25162.337085757878
SUP_0006,2025-01-13,6954,2024-12-25,2025-01-17,True,0.9945715966860829,89891.91237265096
SUP_0006,2024-12-26,4250,2025-01-09,2025-01-14,True,0.7253163843684961,26662.31804342666
SUP_0006,2025-01-20,7648,2025-02-06,2025-02-12,True,0.7055114963614313,27781.656237012812
SUP_0006,2025-02-20,1218,2025-02-28,2025-03-19,True,0.7822035341156642,32169.2743854648
SUP_0006,2025-02-21,6437,2025-02-21,2025-02-20,True,0.8365986249425806,90935.31723935423
SUP_0006,2025-03-04,4860,2025-03-09,2025-02-27,True,0.997316952621726,11093.302408447467
SUP_0006,2025-03-07,7707,2025-03-11,2025-03-05,True,0.7277037516836297,67726.72828980841
SUP_0006,2025-02-14,4967,2025-03-08,2025-03-02,True,0.8566379480296531,40752.632062522964
SUP_0006,2025-02-20,6786,2025-03-13,2025-02-27,True,0.7618591237765606,25735.52581175463
SUP_0006,2025-03-04,6272,2025-02-28,2025-03-09,True,0.7640701901008576,2056.5564970345777
SUP_0006,2025-03-13,7338,2025-02-25,2025-02-28,True,0.8926628911008092,25317.525830832637
SUP_0006,2025-03-29,3070,2025-04-02,2025-03-26,False,0.780482806136067,5056.844002739154
SUP_0006,2025-03-29,6751,2025-03-22,2025-04-18,True,0.7814164564710294,47689.24850336814
SUP_0006,2025-03-26,1625,2025-04-09,2025-04-13,True,0.973491606920591,65595.9881122096
SUP_0006,2025-04-17,2910,2025-05-11,2025-04-23,True,0.7029540475036032,24570.43606790464
SUP_0006,2025-04-29,244,2025-05-10,2025-05-14,True,0.7389696413610432,71828.1841243775
SUP_0006,2025-04-15,5856,2025-05-13,2025-04-27,True,0.8828585529262191,58934.28375389253
SUP_0006,2025-04-28,1216,2025-05-13,2025-05-15,True,0.7641403631988198,11445.850993718908
SUP_0006,2025-04-29,6038,2025-04-21,2025-05-11,True,0.7156137516268394,88540.27221896646
SUP_0006,2025-05-05,3248,2025-05-06,2025-05-08,True,0.9928234997417557,53698.132020968456
SUP_0006,2025-05-14,9111,2025-05-31,2025-06-13,False,0.8166554489422349,5694.147977868408
SUP_0006,2025-05-17,9983,2025-05-27,2025-05-28,True,0.8484485369864261,74488.71430783872
SUP_0006,2025-06-03,2965,2025-06-03,2025-06-13,True,0.9921227746115481,66672.89848469279
SUP_0006,2025-07-07,6355,2025-07-07,2025-07-10,True,0.73538160246227,65839.16935216484
SUP_0006,2025-07-07,6178,2025-07-02,2025-07-14,False,0.9602063917346073,24127.294171587448
SUP_0006,2025-06-21,6447,2025-06-21,2025-06-23,False,0.8120816978602177,68464.60063919995
SUP_0006,2025-06-17,364,2025-07-11,2025-07-14,True,0.736081288938582,70649.30567797151
SUP_0006,2025-08-08,5026,2025-08-03,2025-08-11,True,0.9016601990695337,20479.118989493905
SUP_0006,2025-08-08,3731,2025-08-07,2025-08-06,True,0.9609788687190981,13493.314011597424
SUP_0006,2025-07-26,4376,2025-08-07,2025-07-19,True,0.9165930885395592,93836.42383854739
SUP_0006,2025-08-30,542,2025-08-19,2025-08-20,True,0.7596675108814052,24790.91871937077
SUP_0006,2025-09-25,7962,2025-09-28,2025-10-04,True,0.8021323240298255,99107.63078017184
SUP_0006,2025-10-04,8820,2025-09-27,2025-10-13,True,0.9085589379109633,12904.847670502728
SUP_0006,2025-10-06,2900,2025-10-09,2025-10-01,True,0.8747202894603819,69210.99851386827
SUP_0006,2025-09-26,3950,2025-09-23,2025-10-12,True,0.9810847761726087,38347.946585853846
SUP_0006,2025-09-15,1469,2025-10-01,2025-10-02,True,0.717560980024015,31235.936355732385
SUP_0006,2025-11-07,8692,2025-11-02,2025-11-04,True,0.906593515679317,97886.75405245853
SUP_0006,2025-10-31,669,2025-11-08,2025-10-17,True,0.9693387419176078,35639.650901092464
SUP_0006,2025-10-13,6780,2025-10-27,2025-11-11,True,0.8767994934843184,52988.94432519333
SUP_0007,2023-12-11,7336,2023-12-01,2023-12-17,True,0.9130519799770482,68056.84276207013
SUP_0007,2023-12-14,9637,2023-12-10,2023-12-25,True,0.900823619276093,22397.44541878115
SUP_0007,2023-11-25,7714,2023-11-30,2023-12-15,True,0.9409018091377004,71898.72910869376
SUP_0007,2023-12-16,5639,2023-11-28,2023-12-21,True,0.7541988096707228,13872.599309363126
SUP_0007,2024-01-08,4781,2024-01-03,2024-01-06,True,0.8834484558157597,69907.10929192226
SUP_0007,2024-01-11,3805,2024-01-10,2024-01-05,True,0.8766808067687644,52544.88001967704
SUP_0007,2024-01-05,8621,2024-01-15,2024-01-18,True,0.8194261534708692,3618.243357169079
SUP_0007,2024-01-02,7227,2024-01-05,2024-01-01,False,0.7988134201102652,59191.74510157084
SUP_0007,2023-12-31,3808,2024-01-08,2024-01-23,True,0.722353138545592,51528.87941352196
SUP_0007,2024-01-22,8160,2024-02-03,2024-02-15,True,0.9485590778744526,79039.24560891214
SUP_0007,2024-01-28,6433,2024-02-17,2024-02-08,True,0.8758624498571527,76661.31172838999
SUP_0007,2024-02-07,7987,2024-02-14,2024-01-27,True,0.9957767976910052,64355.68212634247
SUP_0007,2024-02-14,2269,2024-02-18,2024-01-27,False,0.924022992339448,85918.78928887178
SUP_0007,2024-02-15,2967,2024-02-02,2024-02-18,True,0.7618221339811525,44681.737240079965
SUP_0007,2024-02-22,139,2024-03-03,2024-03-09,True,0.885833522145446,80504.48859143675
SUP_0007,2024-03-02,2317,2024-03-14,2024-03-23,True,0.9822897363528382,49150.83798168961
SUP_0007,2024-03-07,915,2024-03-08,2024-03-07,True,0.8403274692872739,96839.17778805816
SUP_0007,2024-04-02,7383,2024-04-04,2024-04-03,True,0.759194191172818,32408.2664285203
SUP_0007,2024-03-30,8844,2024-04-16,2024-04-22,True,0.747560847549977,81456.61129420246
SUP_0007,2024-04-13,7191,2024-04-11,2024-03-30,True,0.9111740278384324,65429.46632419459
SUP_0007,2024-03-28,4543,2024-04-12,2024-04-07,True,0.7188572462417142,48129.81818069769
SUP_0007,2024-04-25,2677,2024-05-08,2024-05-06,True,0.7200046901089073,83137.19934624442
SUP_0007,2024-05-16,3193,2024-05-07,2024-05-21,True,0.8785139034771283,9929.374319824192
SUP_0007,2024-04-25,3024,2024-05-01,2024-05-17,False,0.9146987956216934,79027.81902543493
SUP_0007,2024-05-15,7943,2024-05-01,2024-05-01,True,0.9575120139283186,95726.73108676325
SUP_0007,2024-05-09,5389,2024-05-18,2024-05-06,True,0.806909991326517,83417.37139761065
SUP_0007,2024-04-24,1514,2024-04-30,2024-05-14,True,0.7004753933399019,52805.953826010504
SUP_0007,2024-06-07,707,2024-06-09,2024-05-29,True,0.7927804334499086,12570.997298502965
SUP_0007,2024-05-23,688,2024-06-10,2024-05-24,True,0.9138261264287753,5579.560736867105
SUP_0007,2024-06-12,6203,2024-06-08,2024-06-05,True,0.7066403353088491,64430.31224799493
SUP_0007,2024-06-02,3489,2024-06-15,2024-06-05,True,0.8248651093096944,18786.26961396129
SUP_0007,2024-06-01,5137,2024-06-08,2024-05-31,True,0.7725881907023487,28568.063800619253
SUP_0007,2024-06-02,7099,2024-06-11,2024-06-11,True,0.9834954356667529,15019.523711172033
SUP_0007,2024-06-12,8093,2024-05-28,2024-06-16,False,0.798992468587083,96256.40503968822
SUP_0007,2024-05-26,5716,2024-06-16,2024-06-15,True,0.9859960241302765,11007.770823247274
SUP_0007,2024-06-14,9490,2024-06-10,2024-06-11,True,0.766038773259258,28911.751549834087
SUP_0007,2024-06-18,3165,2024-07-15,2024-06-29,False,0.7009062614068483,25545.312530774914
SUP_0007,2024-06-26,123,2024-07-09,2024-06-26,True,0.929728996314262,10056.812835035063
SUP_0007,2024-06-22,8780,2024-07-08,2024-07-18,True,0.9430909897369998,14368.775531374195
SUP_0007,2024-06-25,856,2024-06-25,2024-07-12,True,0.8279637095830228,14790.372251302982
SUP_0007,2024-08-02,3117,2024-08-15,2024-08-20,True,0.9360905945310226,12518.496535882974
SUP_0007,2024-08-14,3296,2024-08-10,2024-08-12,False,0.8356265531016918,85862.10240509377
SUP_0007,2024-07-24,168,2024-08-05,2024-08-07,True,0.8450176200046379,27087.20819856483
SUP_0007,2024-08-26,6227,2024-08-31,2024-08-30,True,0.8175026789606646,62569.52770710394
SUP_0007,2024-09-10,8266,2024-09-07,2024-09-11,True,0.8219817559138287,58119.76373636873
SUP_0007,2024-08-26,4626,2024-09-06,2024-08-25,False,0.9202325743692708,66507.63686745882
SUP_0007,2024-09-05,6952,2024-08-29,2024-09-20,False,0.8784498141662512,34197.57173843461
SUP_0007,2024-09-01,9367,2024-09-07,2024-09-04,True,0.7346553700320946,96966.76325458182
SUP_0007,2024-09-25,7247,2024-10-08,2024-10-05,True,0.7864608081550116,26442.181795783807
SUP_0007,2024-09-24,8600,2024-10-12,2024-09-29,True,0.9645564402462048,49042.79099390963
SUP_0007,2024-09-22,4056,2024-10-02,2024-09-24,False,0.8344482620107005,28166.850531932494
SUP_0007,2024-10-26,7000,2024-11-09,2024-11-01,True,0.7184629102404511,27727.390048690744
SUP_0007,2024-11-03,7596,2024-10-26,2024-11-06,True,0.741368482724373,77821.70813170899
SUP_0007,2024-10-24,1960,2024-11-06,2024-11-04,True,0.7435098201249665,73943.70556537891
SUP_0007,2024-11-08,5890,2024-11-04,2024-11-16,True,0.9782551047123473,7562.728557208474
SUP_0007,2024-11-01,5593,2024-10-23,2024-10-23,True,0.8491267928052391,75528.09045658998
SUP_0007,2024-11-23,6842,2024-12-12,2024-12-10,False,0.7318276149843855,24072.265610501006
SUP_0007,2024-11-22,6270,2024-12-06,2024-12-03,True,0.9988038350146745,18819.962044458
SUP_0007,2024-12-09,2711,2024-11-23,2024-12-18,True,0.7778831875699634,43618.864759719494
SUP_0007,2024-12-06,3449,2024-11-22,2024-11-25,True,0.7867579455897609,81088.79721175715
SUP_0007,2024-11-17,1517,2024-12-06,2024-11-30,True,0.948147444528287,43075.23899819655
SUP_0007,2024-11-19,5232,2024-11-30,2024-12-14,True,0.7918002920749502,92793.44001429227
SUP_0007,2025-01-08,8544,2024-12-25,2025-01-08,True,0.7467254868596589,88161.76838448687
SUP_0007,2024-12-17,2422,2025-01-11,2025-01-08,False,0.988306280729564,2294.5768832868703
SUP_0007,2025-01-12,7354,2025-01-13,2025-01-06,True,0.9841511850530182,14457.341989364742
SUP_0007,2024-12-18,1434,2024-12-23,2024-12-22,True,0.7976510014378406,15225.07489323706
SUP_0007,2025-01-11,5704,2025-01-13,2025-01-08,False,0.9961643364493424,88285.77651840037
SUP_0007,2024-12-31,1049,2025-01-08,2025-01-16,True,0.8945581080472609,31633.81462597884
SUP_0007,2025-01-15,1118,2025-01-30,2025-02-09,True,0.9888611482005429,59357.609506231434
SUP_0007,2025-02-02,1076,2025-01-29,2025-01-28,True,0.9353224349854611,65166.527561848816
SUP_0007,2025-01-25,9264,2025-02-04,2025-02-09,True,0.9170742101319942,80791.04273842442
SUP_0007,2025-03-05,898,2025-03-03,2025-02-18,False,0.9496573456922672,62715.6483156777
SUP_0007,2025-03-01,3165,2025-03-02,2025-03-02,True,0.9419208457739723,51514.46288051142
SUP_0007,2025-03-04,9132,2025-02-26,2025-03-03,True,0.7239947448390264,9892.749504636318
SUP_0007,2025-03-05,6866,2025-02-22,2025-03-12,True,0.7699755073799176,73673.27956958192
SUP_0007,2025-02-24,7075,2025-03-11,2025-02-21,True,0.7370717471798471,11001.796402634594
SUP_0007,2025-02-14,6196,2025-03-05,2025-03-17,False,0.9563852389455506,23818.988897800566
SUP_0007,2025-03-08,2556,2025-03-13,2025-03-05,True,0.7340693622932613,80795.15933835995
SUP_0007,2025-03-09,4055,2025-03-02,2025-03-11,True,0.7078893180054006,26841.837864051475
SUP_0007,2025-02-21,8180,2025-03-06,2025-03-10,True,0.8471339379762926,4668.147375655784
SUP_0007,2025-03-28,7714,2025-03-31,2025-04-18,False,0.7926582697709389,66226.68501845739
SUP_0007,2025-04-02,914,2025-03-29,2025-04-11,True,0.9196713742276863,9689.518498220617
SUP_0007,2025-04-09,1651,2025-04-07,2025-03-25,True,0.8069159435569084,33025.28840267146
SUP_0007,2025-04-07,7735,2025-04-05,2025-04-06,True,0.8429861368931622,76597.91459720401
SUP_0007,2025-05-11,3370,2025-05-06,2025-04-25,True,0.8038798152363791,65807.49815803082
SUP_0007,2025-04-25,3959,2025-05-11,2025-05-03,True,0.8731160025140633,34884.29368618488
SUP_0007,2025-05-12,6779,2025-05-12,2025-04-24,True,0.7217045151508171,87974.54417150843
SUP_0007,2025-04-23,947,2025-05-01,2025-05-01,True,0.952579202343776,58758.77950311717
SUP_0007,2025-05-02,4891,2025-04-26,2025-05-18,True,0.8999908217233725,31569.780176906013
SUP_0007,2025-04-26,472,2025-04-28,2025-05-18,True,0.805690706313028,30595.82507989825
SUP_0007,2025-04-17,224,2025-04-22,2025-04-22,True,0.9799339663505959,66062.56850236616
SUP_0007,2025-05-22,6289,2025-05-28,2025-06-10,True,0.8823873108050828,11371.491108692568
SUP_0007,2025-06-12,5162,2025-05-28,2025-06-01,True,0.7038269439122291,69827.73591902583
SUP_0007,2025-05-21,8294,2025-06-12,2025-06-05,False,0.7401924600249343,67479.6689208227
SUP_0007,2025-05-18,5706,2025-05-31,2025-06-13,True,0.7284652690442723,33967.75567217218
SUP_0007,2025-07-12,2163,2025-07-01,2025-07-13,True,0.7182736680614581,43455.06251444168
SUP_0007,2025-06-16,5019,2025-06-23,2025-07-17,True,0.9941412393349214,49890.85445941457
SUP_0007,2025-06-19,983,2025-06-28,2025-06-26,True,0.9826701158473499,53195.371846797854
SUP_0007,2025-06-24,8220,2025-06-21,2025-06-30,True,0.7061534809070168,36992.257379481474
SUP_0007,2025-07-30,9573,2025-08-11,2025-07-25,True,0.9415044640354211,2932.7344991014184
SUP_0007,2025-08-11,2876,2025-07-31,2025-08-03,True,0.7331450883904195,86348.30327169652
SUP_0007,2025-08-08,2172,2025-08-04,2025-08-11,True,0.8782995201779787,59767.44390019502
SUP_0007,2025-07-18,7228,2025-08-11,2025-08-16,False,0.8181157508959113,23514.751143629397
SUP_0007,2025-09-09,8811,2025-08-26,2025-08-17,True,0.8387084341743217,39616.5405090152
SUP_0007,2025-08-14,2577,2025-09-09,2025-09-08,True,0.9591807422379864,78370.78982377365
SUP_0007,2025-08-24,6327,2025-08-19,2025-09-01,True,0.7510390982150826,76426.84061018449
SUP_0007,2025-08-17,2440,2025-08-22,2025-08-18,True,0.9554453347941982,61310.343747939296
SUP_0007,2025-10-05,2260,2025-10-08,2025-09-24,True,0.8714018585359231,7608.275230224935
SUP_0007,2025-09-27,8871,2025-10-02,2025-09-16,True,0.7795939320987524,17654.853477164626
SUP_0007,2025-09-22,6495,2025-10-09,2025-09-28,True,0.7998455083275016,75732.3803619475
SUP_0007,2025-10-05,475,2025-10-03,2025-09-25,True,0.7034169004265658,69954.21116421203
SUP_0007,2025-11-02,2466,2025-10-29,2025-11-05,True,0.99331384384765,11684.530941534393
SUP_0007,2025-11-05,1714,2025-10-29,2025-11-13,True,0.9556443243400035,56359.40211800499
SUP_0007,2025-10-26,596,2025-11-06,2025-10-24,True,0.8738609107449943,29379.397547415276
SUP_0007,2025-10-24,3316,2025-11-05,2025-10-16,False,0.7270340898802433,77277.66385878396
SUP_0007,2025-10-16,5060,2025-10-31,2025-10-18,True,0.7817673246446202,87283.02239010451
SUP_0007,2025-11-02,7335,2025-11-06,2025-11-03,True,0.8145874057135807,56865.80540231319
SUP_0008,2023-11-29,5751,2023-12-07,2023-12-08,True,0.8731366809743326,70539.3352868861
SUP_0008,2023-12-02,4717,2023-11-28,2023-12-25,True,0.9928211758095713,26426.325882138804
SUP_0008,2023-12-02,8089,2023-12-18,2023-12-25,True,0.9975098383055687,92828.57353308517
SUP_0008,2023-12-06,3866,2023-12-08,2023-12-13,True,0.9991510754277173,29968.280509924905
SUP_0008,2023-12-11,8131,2023-12-03,2023-12-18,True,0.7603518901341701,92327.39073394782
SUP_0008,2023-12-29,8738,2023-12-29,2024-01-11,True,0.8268605227177261,52197.88586610385
SUP_0008,2024-01-13,1391,2024-01-19,2024-01-09,True,0.7613513016078387,34459.0279448074
SUP_0008,2024-01-02,6613,2023-12-30,2023-12-26,True,0.9200865487863841,62877.651993222564
SUP_0008,2024-01-11,543,2024-01-15,2024-01-15,True,0.7104148456551683,11105.417551843693
SUP_0008,2023-12-30,2811,2024-01-04,2024-01-09,True,0.8353267862400494,91177.01157583793
SUP_0008,2024-01-12,4315,2024-01-02,2024-01-22,True,0.7374208339665037,19648.454974639906
SUP_0008,2024-01-05,500,2024-01-09,2023-12-26,True,0.8479230129362721,27295.33630897507
SUP_0008,2024-02-15,1939,2024-02-07,2024-02-12,True,0.8651839893955431,25807.576082825086
SUP_0008,2024-02-17,6721,2024-02-12,2024-01-31,False,0.8178852294974059,96214.48535620142
SUP_0008,2024-01-29,5587,2024-02-18,2024-02-13,True,0.8605361523020214,69271.19388104038
SUP_0008,2024-02-28,4776,2024-03-06,2024-03-12,True,0.8898801641413134,42567.16680644485
SUP_0008,2024-03-19,9544,2024-02-27,2024-02-25,True,0.7556061927165548,63798.606368480556
SUP_0008,2024-03-09,3524,2024-02-29,2024-03-07,True,0.8968333451434501,21835.713020638013
SUP_0008,2024-03-14,6036,2024-03-01,2024-02-25,False,0.8913791468738996,77147.81708283516
SUP_0008,2024-02-26,5919,2024-02-28,2024-03-23,True,0.8604712259147933,35502.40582842646
SUP_0008,2024-03-02,5016,2024-02-29,2024-03-01,True,0.7090879679438876,77293.61017446144
